ґъВл,јтіЖ,ИХЖЪ,КХЕМјЫ(ФЄ),
002081.SZ,Ѕру«тл,20171218,14,
002081.SZ,Ѕру«тл,20171219,14.3,
002081.SZ,Ѕру«тл,20171220,14.34,
002081.SZ,Ѕру«тл,20171221,14.78,
002081.SZ,Ѕру«тл,20171222,15.06,
002081.SZ,Ѕру«тл,20171225,15.05,
002081.SZ,Ѕру«тл,20171226,15.52,
002081.SZ,Ѕру«тл,20171227,14.99,
002081.SZ,Ѕру«тл,20171228,15.11,
002081.SZ,Ѕру«тл,20171229,15.32,
002081.SZ,Ѕру«тл,20180102,16.27,
002081.SZ,Ѕру«тл,20180103,16.1,
002081.SZ,Ѕру«тл,20180104,16.26,
002081.SZ,Ѕру«тл,20180105,16.02,
002081.SZ,Ѕру«тл,20180108,16.5,
002081.SZ,Ѕру«тл,20180109,16.56,
002081.SZ,Ѕру«тл,20180110,15.94,
002081.SZ,Ѕру«тл,20180111,15.83,
002081.SZ,Ѕру«тл,20180112,15.59,
002081.SZ,Ѕру«тл,20180115,15.63,
002081.SZ,Ѕру«тл,20180116,16.15,
002081.SZ,Ѕру«тл,20180117,15.3,
002081.SZ,Ѕру«тл,20180118,15.44,
002081.SZ,Ѕру«тл,20180119,15.32,
002081.SZ,Ѕру«тл,20180122,15.72,
002081.SZ,Ѕру«тл,20180123,15.93,
002081.SZ,Ѕру«тл,20180124,15.82,
002081.SZ,Ѕру«тл,20180125,16.14,
002081.SZ,Ѕру«тл,20180126,16.4,
002081.SZ,Ѕру«тл,20180129,16.39,
002081.SZ,Ѕру«тл,20180130,15.94,
002081.SZ,Ѕру«тл,20180131,15.94,
002081.SZ,Ѕру«тл,20180201,15.27,
002081.SZ,Ѕру«тл,20180202,15.59,
002081.SZ,Ѕру«тл,20180205,15.42,
002081.SZ,Ѕру«тл,20180206,15,
002081.SZ,Ѕру«тл,20180207,14.2,
002081.SZ,Ѕру«тл,20180208,14.25,
002081.SZ,Ѕру«тл,20180209,13.21,
002081.SZ,Ѕру«тл,20180212,13.57,
002081.SZ,Ѕру«тл,20180213,13.68,
002081.SZ,Ѕру«тл,20180214,13.96,
002081.SZ,Ѕру«тл,20180222,14.28,
002081.SZ,Ѕру«тл,20180223,13.9,
002081.SZ,Ѕру«тл,20180226,14.06,
002081.SZ,Ѕру«тл,20180227,13.6,
002081.SZ,Ѕру«тл,20180228,14.16,
002081.SZ,Ѕру«тл,20180301,14.2,
002081.SZ,Ѕру«тл,20180302,14.05,
002081.SZ,Ѕру«тл,20180305,13.7,
002081.SZ,Ѕру«тл,20180306,13.99,
002081.SZ,Ѕру«тл,20180307,13.65,
002081.SZ,Ѕру«тл,20180308,13.71,
002081.SZ,Ѕру«тл,20180309,13.7,
002081.SZ,Ѕру«тл,20180312,13.8,
002081.SZ,Ѕру«тл,20180313,13.44,
002081.SZ,Ѕру«тл,20180314,13.15,
002081.SZ,Ѕру«тл,20180315,13.15,
002081.SZ,Ѕру«тл,20180316,12.91,
002081.SZ,Ѕру«тл,20180319,12.92,
002081.SZ,Ѕру«тл,20180320,13.09,
002081.SZ,Ѕру«тл,20180321,12.88,
002081.SZ,Ѕру«тл,20180322,12.86,
002081.SZ,Ѕру«тл,20180323,12.53,
002081.SZ,Ѕру«тл,20180326,12.42,
